urn:cite:fuSyntax:0085003tokens.2896877_1	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896877_4	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896877_6	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896877_8	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896877_10	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896877_12	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896877_14	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896878_1	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896878_3	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896878_7	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896878_8	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896878_9	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896878_10	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896878_13	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896878_15	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896878_16	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896878_17	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896878_18	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896878_20	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896878_21	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896878_23	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896878_24	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896879_1	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896879_2	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896879_4	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896879_6	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896879_7	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896879_8	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896879_10	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896879_11	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896880_1	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896880_3	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896880_4	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896880_6	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896880_8	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896880_13	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896880_14	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896880_15	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896880_18	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896880_21	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896881_1	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896881_2	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896881_5	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896881_7	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896881_8	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896881_10	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896881_12	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896882_1	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896882_3	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896882_5	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896882_6	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896882_8	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896882_9	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896882_11	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896883_3	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896883_4	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896883_5	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896883_6	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896884_3	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896884_4	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896884_5	urn:cite:fuSyntax:gender.neuter
urn:cite:fuSyntax:0085003tokens.2896885_1	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896885_2	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896885_3	urn:cite:fuSyntax:gender.feminine
urn:cite:fuSyntax:0085003tokens.2896885_4	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896885_5	urn:cite:fuSyntax:gender.masculine
urn:cite:fuSyntax:0085003tokens.2896885_7	urn:cite:fuSyntax:gender.masculine
